tipodia|factor_expansion|n_etapas|tviaje|distancia_eucl|distancia_ruta|tiempo_inicio_viaje|tiempo_fin_viaje|mediahora_inicio_viaje|mediahora_fin_viaje|periodo_inicio_viaje|periodo_fin_viaje|tipo_transporte_1|tipo_transporte_2|tipo_transporte_3|tipo_transporte_4|srv_1|srv_2|srv_3|srv_4|paradero_inicio_viaje|paradero_fin_viaje|comuna_inicio_viaje|comuna_fin_viaje|zona_inicio_viaje|zona_fin_viaje|modos|tiempo_subida_1|tiempo_subida_2|tiempo_subida_3|tiempo_subida_4|tiempo_bajada_1|tiempo_bajada_2|tiempo_bajada_3|tiempo_bajada_4|zona_subida_1|zona_subida_2|zona_subida_3|zona_subida_4|zona_bajada_1|zona_bajada_2|zona_bajada_3|zona_bajada_4|paradero_subida_1|paradero_subida_2|paradero_subida_3|paradero_subida_4|paradero_bajada_1|paradero_bajada_2|paradero_bajada_3|paradero_bajada_4|mediahora_bajada_1|mediahora_bajada_2|mediahora_bajada_3|mediahora_bajada_4|periodo_bajada_1|periodo_bajada_2|periodo_bajada_3|periodo_bajada_4|id_tarjeta|id_viaje|netapassinbajada|ultimaetapaconbajada|contrato|mediahora_inicio_viaje_hora|mediahora_fin_viaje_hora|op_1era_etapa|op_2da_etapa|op_3era_etapa|op_4ta_etapa|dt1|dveh_ruta1|dveh_euc1|dt2|dveh_ruta2|dveh_euc2|dt3|dveh_ruta3|dveh_euc3|dveh_ruta4|dveh_euc4|dtfinal|dveh_rutafinal|dveh_eucfinal|tipo_corte_etapa_viaje|proposito|entrada|te0|tv1|tc1|te1|tv2|tc2|te2|tv3|tc3|te3|tv4|egreso|tviaje2|
1|1.3580|1|-|5273.423828|5330.0000|2025-04-26 14:36:23|2025-04-26 14:50:40|29|29|76|76|2|-|-|-|L1|-|-|-|LOS LEONES|HERNANDO DE MAGALLANES|23|3|179|217|2|2025-04-26 14:36:23|-|-|-|2025-04-26 14:50:40|-|-|-|179|-|-|-|217|-|-|-|LOS LEONES|-|-|-|HERNANDO DE MAGALLANES|-|-|-|29|-|-|-|76|-|-|-|930952|2|0|1|102|14:30:00|14:30:00|1|-|-|-|-|-|5273|-|-|-|-|-|-|-|-|0|0|5273|UE|HOGAR|37|64|670|-|-|-|-|-|-|-|-|-|101|872|
1|0.0000|1|-|-|0.0000|2025-04-26 18:22:08|-|36|-1|77|-1|2|-|-|-|L1|-|-|-|SALVADOR|-|23|-1|178|-|2|2025-04-26 18:22:08|-|-|-|-|-|-|-|178|-|-|-|-|-|-|-|SALVADOR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|932232|1|1|0|171|18:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.7246|1|-|6961.883301|7370.0000|2025-04-26 17:02:28|2025-04-26 17:22:40|34|34|77|77|2|-|-|-|L3|-|-|-|VIVACETA|UNIVERSIDAD DE CHILE|37|34|23|285|2|2025-04-26 17:02:28|-|-|-|2025-04-26 17:22:40|-|-|-|23|-|-|-|285|-|-|-|VIVACETA|-|-|-|UNIVERSIDAD DE CHILE|-|-|-|34|-|-|-|77|-|-|-|983944|1|0|1|171|17:00:00|17:00:00|1|-|-|-|-|-|6961|-|-|-|-|-|-|-|-|0|0|6961|M3B|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 19:59:58|-|39|-1|78|-1|1|-|-|-|T203 00R|-|-|-|T-20-205-SN-50|-|34|-1|286|-|1|2025-04-26 19:59:58|-|-|-|-|-|-|-|286|-|-|-|-|-|-|-|T-20-205-SN-50|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|983944|2|1|0|171|19:30:00|-|2|-|-|-|-|20091|-|-|-|-|-|-|-|-|-|0|20091|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 13:53:37|-|27|-1|76|-1|1|-|-|-|T1109 00I|-|-|-|L-17-14-20-SN|-|3|-1|541|-|1|2025-04-26 13:53:37|-|-|-|-|-|-|-|541|-|-|-|-|-|-|-|L-17-14-20-SN|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|987784|1|1|0|102|13:30:00|-|35|-|-|-|-|9919|-|-|-|-|-|-|-|-|-|0|9919|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 09:10:59|-|18|-1|75|-1|1|-|-|-|T201 E0 00R|-|-|-|T-20-188-SN-65|-|34|-1|275|-|1|2025-04-26 09:10:59|-|-|-|-|-|-|-|275|-|-|-|-|-|-|-|T-20-188-SN-65|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|995976|1|1|0|102|09:00:00|-|2|-|-|-|-|22232|-|-|-|-|-|-|-|-|-|0|22232|0|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6697|2|-|18437.099609|22490.0000|2025-04-26 13:55:39|2025-04-26 15:05:36|27|30|76|77|1|2|-|-|T201 00R|L4A|-|-|T-30-248-SN-20|PARQUE BUSTAMANTE|8|23|435|181|3|2025-04-26 13:55:39|2025-04-26 14:28:12|-|-|2025-04-26 14:24:45|2025-04-26 15:05:36|-|-|435|380|-|-|379|181|-|-|T-30-248-SN-20|LA CISTERNA|-|-|T-26-228-SN-27|PARQUE BUSTAMANTE|-|-|28|30|-|-|76|77|-|-|995976|2|0|1|102|13:30:00|15:00:00|2|1|-|-|39.0512|1783|7570|-|-|10974|-|-|-|-|-|39|1783|18544|M3B|OTROS|-|216|1746|248|105|1644|-|-|-|-|-|-|85|4044|
1|1.4690|1|-|3181.132080|3796.0000|2025-04-26 16:35:34|2025-04-26 16:52:38|33|33|77|77|1|-|-|-|T504 00R|-|-|-|T-14-116-OP-60|T-20-73-OP-45|23|34|182|275|1|2025-04-26 16:35:34|-|-|-|2025-04-26 16:52:38|-|-|-|182|-|-|-|275|-|-|-|T-14-116-OP-60|-|-|-|T-20-73-OP-45|-|-|-|33|-|-|-|77|-|-|-|995976|3|0|1|102|16:30:00|16:30:00|5|-|-|-|-|12266|3181|-|-|-|-|-|-|-|-|0|12266|3181|UE|HOGAR|-|615|1024|-|-|-|-|-|-|-|-|-|-|1639|
1|0.0000|1|-|-|0.0000|2025-04-26 11:26:27|-|22|-1|75|-1|2|-|-|-|L3|-|-|-|PLAZA DE ARMAS|-|34|-1|276|-|2|2025-04-26 11:26:27|-|-|-|-|-|-|-|276|-|-|-|-|-|-|-|PLAZA DE ARMAS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|998792|1|1|0|102|11:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4038|1|-|10141.226562|18550.0000|2025-04-26 10:21:19|2025-04-26 10:55:28|20|21|75|75|2|-|-|-|L4|-|-|-|LAS TORRES|ESTACION CENTRAL|4|16|447|84|2|2025-04-26 10:21:19|-|-|-|2025-04-26 10:55:28|-|-|-|447|-|-|-|84|-|-|-|LAS TORRES|-|-|-|ESTACION CENTRAL|-|-|-|21|-|-|-|75|-|-|-|1051272|1|0|1|171|10:00:00|10:30:00|1|-|-|-|-|-|10141|-|-|-|-|-|-|-|-|0|0|10141|MS_M_M|OTROS|33|112|2203|-|-|-|-|-|-|-|-|-|76|2424|
1|1.5001|1|-|10141.226562|18550.0000|2025-04-26 13:37:30|2025-04-26 14:13:20|27|28|76|76|2|-|-|-|L1|-|-|-|ESTACION CENTRAL|LAS TORRES|16|4|84|447|2|2025-04-26 13:37:30|-|-|-|2025-04-26 14:13:20|-|-|-|84|-|-|-|447|-|-|-|ESTACION CENTRAL|-|-|-|LAS TORRES|-|-|-|28|-|-|-|76|-|-|-|1051272|2|0|1|171|13:30:00|14:00:00|1|-|-|-|-|-|10141|-|-|-|-|-|-|-|-|0|0|10141|UE|HOGAR|37|64|2329|-|-|-|-|-|-|-|-|-|154|2584|
1|1.3733|1|-|4956.281250|5050.0000|2025-04-26 09:44:55|2025-04-26 09:59:28|19|19|75|75|2|-|-|-|L1|-|-|-|LAS REJAS|LA MONEDA|17|34|123|284|2|2025-04-26 09:44:55|-|-|-|2025-04-26 09:59:28|-|-|-|123|-|-|-|284|-|-|-|LAS REJAS|-|-|-|LA MONEDA|-|-|-|19|-|-|-|75|-|-|-|1114760|1|0|1|171|09:30:00|09:30:00|1|-|-|-|-|-|4956|-|-|-|-|-|-|-|-|0|0|4956|SM2H|TRABAJO|37|64|721|-|-|-|-|-|-|-|-|-|76|898|
1|1.5786|1|-|4956.281250|5050.0000|2025-04-26 18:59:53|2025-04-26 19:13:36|37|38|77|77|2|-|-|-|L1|-|-|-|LA MONEDA|LAS REJAS|34|17|284|123|2|2025-04-26 18:59:53|-|-|-|2025-04-26 19:13:36|-|-|-|284|-|-|-|123|-|-|-|LA MONEDA|-|-|-|LAS REJAS|-|-|-|38|-|-|-|77|-|-|-|1114760|2|0|1|171|18:30:00|19:00:00|1|-|-|-|-|-|4956|-|-|-|-|-|-|-|-|0|0|4956|UE|HOGAR|37|64|658|-|-|-|-|-|-|-|-|-|76|835|
1|1.5120|1|-|3509.178467|3610.0000|2025-04-26 10:13:43|2025-04-26 10:25:04|20|20|75|75|2|-|-|-|L1|-|-|-|SANTA LUCIA|PEDRO DE VALDIVIA|34|23|286|175|2|2025-04-26 10:13:43|-|-|-|2025-04-26 10:25:04|-|-|-|286|-|-|-|175|-|-|-|SANTA LUCIA|-|-|-|PEDRO DE VALDIVIA|-|-|-|20|-|-|-|75|-|-|-|1116552|1|0|1|171|10:00:00|10:00:00|1|-|-|-|-|-|3509|-|-|-|-|-|-|-|-|0|0|3509|MS_M_M|OTROS|37|64|499|-|-|-|-|-|-|-|-|-|76|676|
1|1.3710|1|-|3509.178467|3610.0000|2025-04-26 12:35:35|2025-04-26 12:46:56|25|25|76|76|2|-|-|-|L1|-|-|-|PEDRO DE VALDIVIA|SANTA LUCIA|23|34|175|286|2|2025-04-26 12:35:35|-|-|-|2025-04-26 12:46:56|-|-|-|175|-|-|-|286|-|-|-|PEDRO DE VALDIVIA|-|-|-|SANTA LUCIA|-|-|-|25|-|-|-|76|-|-|-|1116552|2|0|1|171|12:30:00|12:30:00|1|-|-|-|-|-|3509|-|-|-|-|-|-|-|-|0|0|3509|UE|HOGAR|37|64|435|-|-|-|-|-|-|-|-|-|76|612|
1|0.0000|1|-|-|0.0000|2025-04-26 15:04:07|-|30|-1|77|-1|1|-|-|-|T1004 00R|-|-|-|T-31-254-SN-55|-|26|-1|442|-|1|2025-04-26 15:04:07|-|-|-|-|-|-|-|442|-|-|-|-|-|-|-|T-31-254-SN-55|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1117064|1|1|0|102|15:00:00|-|34|-|-|-|-|13957|-|-|-|-|-|-|-|-|-|0|13957|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 11:40:58|-|23|-1|75|-1|2|-|-|-|L3|-|-|-|CHILE ESPANA|-|25|-1|240|-|2|2025-04-26 11:40:58|-|-|-|-|-|-|-|240|-|-|-|-|-|-|-|CHILE ESPANA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1122440|1|1|0|102|11:30:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4625|1|-|4813.600098|5450.0000|2025-04-26 16:24:59|2025-04-26 16:51:12|32|33|77|77|2|-|-|-|L6|-|-|-|BIO BIO|CHILE ESPANA|34|25|304|240|2|2025-04-26 16:24:59|-|-|-|2025-04-26 16:51:12|-|-|-|304|-|-|-|240|-|-|-|BIO BIO|-|-|-|CHILE ESPANA|-|-|-|33|-|-|-|77|-|-|-|1182344|1|0|1|171|16:00:00|16:30:00|1|-|-|-|-|-|4813|-|-|-|-|-|-|-|-|0|0|4813|SM2H|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5041|1|-|4813.600098|5440.0000|2025-04-26 21:10:21|2025-04-26 21:36:00|42|43|78|78|2|-|-|-|L3|-|-|-|CHILE ESPANA|BIO BIO|25|34|240|304|2|2025-04-26 21:10:21|-|-|-|2025-04-26 21:36:00|-|-|-|240|-|-|-|304|-|-|-|CHILE ESPANA|-|-|-|BIO BIO|-|-|-|43|-|-|-|78|-|-|-|1182344|2|0|1|171|21:00:00|21:30:00|1|-|-|-|-|-|4813|-|-|-|-|-|-|-|-|0|0|4813|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|2|-|-|0.0000|2025-04-26 09:53:28|-|19|-1|75|-1|1|3|-|-|T1210 08I|-|-|-|L-32-6-20-SN|-|-1|-1|648|-|1|2025-04-26 09:53:28|2025-04-26 10:03:46|-|-|2025-04-26 10:01:37|-|-|-|648|443|-|-|458|-|-|-|L-32-6-20-SN|E-18-156-OP-5|-|-|E-32-12-SN-55|-|-|-|20|-|-|-|75|-|-|-|1253512|1|1|0|171|09:30:00|-|36|5|-|-|97.0824|12855|1595|-|-|-|-|-|-|-|-|97|12855|1595|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|2|-|-|0.0000|2025-04-26 08:17:14|-|16|-1|74|-1|2|1|-|-|L1|T284 06R|-|-|LA MONEDA|-|34|-1|284|-|3|2025-04-26 08:17:14|2025-04-26 08:56:58|-|-|2025-04-26 08:56:00|-|-|-|284|429|-|-|430|-|-|-|LA MONEDA|T-30-244-NS-4|-|-|HOSPITAL EL PINO|-|-|-|17|-|-|-|74|-|-|-|1313416|1|1|0|171|08:00:00|-|1|2|-|-|75.6108|-|15426|-|4207|-|-|-|-|-|-|75|4207|15426|SM2H|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5835|1|-|6417.278320|6490.0000|2025-04-26 13:05:10|2025-04-26 13:21:04|26|26|76|76|2|-|-|-|L2|-|-|-|HOSPITAL EL PINO|EL PARRON|8|41|430|375|2|2025-04-26 13:05:10|-|-|-|2025-04-26 13:21:04|-|-|-|430|-|-|-|375|-|-|-|HOSPITAL EL PINO|-|-|-|EL PARRON|-|-|-|26|-|-|-|76|-|-|-|1313416|2|0|1|171|13:00:00|13:00:00|1|-|-|-|-|-|6417|-|-|-|-|-|-|-|-|0|0|6417|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4979|1|-|10204.656250|12370.0000|2025-04-26 13:35:30|2025-04-26 14:08:00|27|28|76|76|2|-|-|-|L2|-|-|-|EL PARRON|BAQUEDANO|41|23|375|306|2|2025-04-26 13:35:30|-|-|-|2025-04-26 14:08:00|-|-|-|375|-|-|-|306|-|-|-|EL PARRON|-|-|-|BAQUEDANO|-|-|-|28|-|-|-|76|-|-|-|1313416|3|0|1|171|13:30:00|14:00:00|1|-|-|-|-|-|10204|-|-|-|-|-|-|-|-|0|0|10204|SM2H|TRABAJO|41|105|1444|-|-|-|-|-|-|-|-|-|126|1716|
1|1.5315|1|-|2011.129272|2310.0000|2025-04-26 20:54:51|2025-04-26 21:04:00|41|42|78|78|2|-|-|-|L5|-|-|-|BAQUEDANO|LA MONEDA|23|34|306|284|2|2025-04-26 20:54:51|-|-|-|2025-04-26 21:04:00|-|-|-|306|-|-|-|284|-|-|-|BAQUEDANO|-|-|-|LA MONEDA|-|-|-|42|-|-|-|78|-|-|-|1313416|4|0|1|171|20:30:00|21:00:00|1|-|-|-|-|-|2011|-|-|-|-|-|-|-|-|0|0|2011|UE|HOGAR|37|64|318|-|-|-|-|-|-|-|-|-|76|495|
1|0.0000|2|-|-|0.0000|2025-04-26 11:23:50|-|22|-1|75|-1|2|1|-|-|L5|T1115 00I|-|-|SANTA ANA|-|34|-1|274|-|3|2025-04-26 11:23:50|2025-04-26 11:47:31|-|-|2025-04-26 11:48:48|-|-|-|274|215|-|-|215|-|-|-|SANTA ANA|E-17-12-SN-30|-|-|ESCUELA MILITAR|-|-|-|23|-|-|-|75|-|-|-|1315976|1|1|0|102|11:00:00|-|1|35|-|-|27.8029|-|7522|-|487|-|-|-|-|-|-|27|487|7522|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.3329|1|-|10421.479492|17050.0000|2025-04-26 08:15:25|2025-04-26 08:49:36|16|17|74|74|2|-|-|-|L4|-|-|-|LOS PRESIDENTES|UNIVERSIDAD DE SANTIAGO|4|16|460|78|2|2025-04-26 08:15:25|-|-|-|2025-04-26 08:49:36|-|-|-|460|-|-|-|78|-|-|-|LOS PRESIDENTES|-|-|-|UNIVERSIDAD DE SANTIAGO|-|-|-|17|-|-|-|74|-|-|-|1364154|1|0|1|101|08:00:00|08:30:00|1|-|-|-|-|-|10421|-|-|-|-|-|-|-|-|0|0|10421|SM2H|TRABAJO|33|112|2095|-|-|-|-|-|-|-|-|-|76|2316|
1|0.0000|2|-|-|0.0000|2025-04-26 13:54:04|-|27|-1|76|-1|2|3|-|-|L1|-|-|-|UNIVERSIDAD DE SANTIAGO|-|16|-1|78|-|3|2025-04-26 13:54:04|2025-04-26 14:42:22|-|-|2025-04-26 14:07:28|-|-|-|78|276|-|-|286|-|-|-|UNIVERSIDAD DE SANTIAGO|E-20-199-NS-25|-|-|SANTA LUCIA|-|-|-|28|-|-|-|76|-|-|-|1364154|2|1|0|101|13:30:00|-|1|2|-|-|215.5737|-|3912|-|-|-|-|-|-|-|-|215|0|3912|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6897|1|-|1175.200806|1543.0000|2025-04-26 16:26:44|2025-04-26 16:30:56|32|33|77|77|1|-|-|-|T366 00R|-|-|-|L-33-10-15-NS|L-34-88-10-PO|5|6|491|491|1|2025-04-26 16:26:44|-|-|-|2025-04-26 16:30:56|-|-|-|491|-|-|-|491|-|-|-|L-33-10-15-NS|-|-|-|L-34-88-10-PO|-|-|-|33|-|-|-|77|-|-|-|1379976|1|0|1|171|16:00:00|16:30:00|16|-|-|-|-|6491|1175|-|-|-|-|-|-|-|-|0|6491|1175|M15M|OTROS|-|810|252|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 18:29:14|-|36|-1|77|-1|2|-|-|-|L4|-|-|-|ELISA CORREA|-|6|-1|622|-|2|2025-04-26 18:29:14|-|-|-|-|-|-|-|622|-|-|-|-|-|-|-|ELISA CORREA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1379976|2|1|0|171|18:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.3394|2|-|6208.116211|7037.0000|2025-04-26 09:32:40|2025-04-26 09:55:56|19|19|75|75|2|1|-|-|L6|T354 01R|-|-|CERRILLOS|T-21-211-NS-10|32|-1|150|314|3|2025-04-26 09:32:40|2025-04-26 09:51:01|-|-|2025-04-26 09:49:52|2025-04-26 09:55:56|-|-|150|310|-|-|304|314|-|-|CERRILLOS|L-21-19-1-PO|-|-|BIO BIO|T-21-211-NS-10|-|-|19|19|-|-|75|75|-|-|1388168|1|0|1|102|09:30:00|09:30:00|1|16|-|-|176.2980|-|5036|-|2489|1355|-|-|-|-|-|176|2489|6391|SM2H|TRABAJO|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.6672|2|-|6556.021973|7798.0000|2025-04-26 20:29:02|2025-04-26 21:02:17|40|42|78|78|1|1|-|-|T334 00I|T328 00R|-|-|L-21-13-10-OP|T-12-55-NS-15|-1|32|311|151|1|2025-04-26 20:29:02|2025-04-26 20:54:13|-|-|2025-04-26 20:45:28|2025-04-26 21:02:17|-|-|311|414|-|-|414|151|-|-|L-21-13-10-OP|L-28-3-40-OP|-|-|L-28-3-40-OP|T-12-55-NS-15|-|-|41|42|-|-|78|78|-|-|1388168|2|0|1|102|20:00:00|21:00:00|16|16|-|-|37.0540|615|3476|-|4811|3135|-|-|-|-|-|37|5426|6611|UE|HOGAR|-|538|985|24|502|484|-|-|-|-|-|-|-|2533|
1|0.0000|1|-|-|0.0000|2025-04-26 12:23:11|-|24|-1|76|-1|2|-|-|-|L6|-|-|-|NUNOA|-|25|-1|232|-|2|2025-04-26 12:23:11|-|-|-|-|-|-|-|232|-|-|-|-|-|-|-|NUNOA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1449608|1|1|0|171|12:00:00|-|1|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5001|1|-|6663.776855|6850.0000|2025-04-26 12:11:40|2025-04-26 12:31:28|24|25|76|76|2|-|-|-|L1|-|-|-|ESTACION CENTRAL|PEDRO DE VALDIVIA|16|23|84|175|2|2025-04-26 12:11:40|-|-|-|2025-04-26 12:31:28|-|-|-|84|-|-|-|175|-|-|-|ESTACION CENTRAL|-|-|-|PEDRO DE VALDIVIA|-|-|-|25|-|-|-|76|-|-|-|1449864|1|0|1|171|12:00:00|12:30:00|1|-|-|-|-|-|6663|-|-|-|-|-|-|-|-|0|0|6663|MS_M_M|OTROS|37|64|1030|-|-|-|-|-|-|-|-|-|76|1207|
1|1.3710|1|-|6663.776855|6850.0000|2025-04-26 14:28:09|2025-04-26 14:47:28|28|29|76|76|2|-|-|-|L1|-|-|-|PEDRO DE VALDIVIA|ESTACION CENTRAL|23|16|175|84|2|2025-04-26 14:28:09|-|-|-|2025-04-26 14:47:28|-|-|-|175|-|-|-|84|-|-|-|PEDRO DE VALDIVIA|-|-|-|ESTACION CENTRAL|-|-|-|29|-|-|-|76|-|-|-|1449864|2|0|1|171|14:00:00|14:30:00|1|-|-|-|-|-|6663|-|-|-|-|-|-|-|-|0|0|6663|UE|HOGAR|37|64|903|-|-|-|-|-|-|-|-|-|76|1080|
1|0.0000|2|-|-|0.0000|2025-04-26 21:28:59|-|42|-1|78|-1|1|2|-|-|T475 00I|L2|-|-|L-27-21-2-PO|-|30|-1|389|-|3|2025-04-26 21:28:59|2025-04-26 21:33:37|-|-|2025-04-26 21:30:58|-|-|-|389|797|-|-|797|-|-|-|L-27-21-2-PO|OBSERVATORIO|-|-|L-27-21-4-PO|-|-|-|43|-|-|-|78|-|-|-|1452168|1|1|0|171|21:00:00|-|4|1|-|-|14.2127|2925|668|-|-|-|-|-|-|-|-|14|2925|668|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|0.0000|1|-|-|0.0000|2025-04-26 16:46:25|-|33|-1|77|-1|1|-|-|-|-|-|-|-|-|-|-1|-1|-|-|1|2025-04-26 16:46:25|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|-|1453960|1|1|0|171|16:30:00|-|5|-|-|-|-|-|-|-|-|-|-|-|-|-|-|0|0|0|UE|SINBAJADA|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4813|1|-|7909.073730|8130.0000|2025-04-26 13:58:34|2025-04-26 14:22:56|27|28|76|76|2|-|-|-|L3|-|-|-|MATTA|FERNANDO CASTILLO VELASCO|34|24|298|758|2|2025-04-26 13:58:34|-|-|-|2025-04-26 14:22:56|-|-|-|298|-|-|-|758|-|-|-|MATTA|-|-|-|FERNANDO CASTILLO VELASCO|-|-|-|28|-|-|-|76|-|-|-|1508744|1|0|1|171|13:30:00|14:00:00|1|-|-|-|-|-|7909|-|-|-|-|-|-|-|-|0|0|7909|MS_M_M|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.5424|1|-|15351.187500|17280.0000|2025-04-26 16:28:24|2025-04-26 16:57:36|32|33|77|77|2|-|-|-|L3|-|-|-|FERNANDO CASTILLO VELASCO|PROTECTORA DE LA INFANCIA|24|6|758|497|2|2025-04-26 16:28:24|-|-|-|2025-04-26 16:57:36|-|-|-|758|-|-|-|497|-|-|-|FERNANDO CASTILLO VELASCO|-|-|-|PROTECTORA DE LA INFANCIA|-|-|-|33|-|-|-|77|-|-|-|1508744|2|0|1|171|16:00:00|16:30:00|1|-|-|-|-|-|15351|-|-|-|-|-|-|-|-|0|0|15351|SM2H|OTROS|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|2.0215|1|-|15666.395508|22760.0000|2025-04-26 20:47:50|2025-04-26 21:24:16|41|42|78|78|2|-|-|-|L4|-|-|-|PROTECTORA DE LA INFANCIA|MATTA|6|34|497|298|2|2025-04-26 20:47:50|-|-|-|2025-04-26 21:24:16|-|-|-|497|-|-|-|298|-|-|-|PROTECTORA DE LA INFANCIA|-|-|-|MATTA|-|-|-|42|-|-|-|78|-|-|-|1508744|3|0|1|171|20:30:00|21:00:00|1|-|-|-|-|-|15666|-|-|-|-|-|-|-|-|0|0|15666|UE|HOGAR|-|-|-|-|-|-|-|-|-|-|-|-|-|-|
1|1.4113|1|-|2038.062256|3267.0000|2025-04-26 08:47:48|2025-04-26 08:56:25|17|17|74|74|1|-|-|-|T1312 00R|-|-|-|L-19-10-5-SN|L-19-28-40-OP|24|24|762|252|1|2025-04-26 08:47:48|-|-|-|2025-04-26 08:56:25|-|-|-|762|-|-|-|252|-|-|-|L-19-10-5-SN|-|-|-|L-19-28-40-OP|-|-|-|17|-|-|-|74|-|-|-|1509768|1|0|1|171|08:30:00|08:30:00|37|-|-|-|-|3381|2038|-|-|-|-|-|-|-|-|0|3381|2038|SM2H|TRABAJO|-|286|517|-|-|-|-|-|-|-|-|-|-|803|
1|1.5720|2|-|2039.320679|3536.0000|2025-04-26 19:20:23|2025-04-26 19:38:36|38|39|77|78|1|1|-|-|T1218 00R|T1208 00I|-|-|L-19-1-5-PO|T-19-164-PO-40|24|24|255|762|1|2025-04-26 19:20:23|2025-04-26 19:34:15|-|-|2025-04-26 19:26:26|2025-04-26 19:38:36|-|-|255|753|-|-|753|762|-|-|L-19-1-5-PO|L-19-28-100-PO|-|-|L-19-28-100-PO|T-19-164-PO-40|-|-|38|39|-|-|77|78|-|-|1509768|2|0|1|171|19:00:00|19:30:00|36|36|-|-|7.8102|8644|2069|-|18868|1198|-|-|-|-|-|7|27512|3267|UE|HOGAR|-|265|363|5|464|261|-|-|-|-|-|-|-|1358|
1|1.5385|1|-|17637.583984|22240.0000|2025-04-26 12:39:29|2025-04-26 13:27:28|25|26|76|76|2|-|-|-|L5|-|-|-|PLAZA MAIPU|TOBALABA|14|23|819|206|2|2025-04-26 12:39:29|-|-|-|2025-04-26 13:27:28|-|-|-|819|-|-|-|206|-|-|-|PLAZA MAIPU|-|-|-|TOBALABA|-|-|-|26|-|-|-|76|-|-|-|1510536|1|0|1|171|12:30:00|13:00:00|1|-|-|-|-|-|17637|-|-|-|-|-|-|-|-|0|0|17637|SM2H|OTROS|50|156|2461|-|-|-|-|-|-|-|-|-|101|2768|
